# [["기계·금속", "기타 서비스", "기타 제조", "로봇", "미분류", "섬유·패션", "소프트웨어·IT", "식품", "의료·바이오", "자동차·부품", "전기·전자", "화학·에너지"], ["개별입지", "군위농공단지", "군위효령농공단지", "달성2차일반산업단지", "달성외국인투자지역", "달성일반산업단지", "대구경북경제자유구역수성의료지구", "대구경북첨단의료복합단지도시첨단산업단지", "대구구지농공단지", "대구국가산업단지", "대구금호워터폴리스일반산업단지", "대구연구개발특구", "대구염색일반산업단지", "대구옥포농공단지", "대구이시아폴리스일반산업단지", "대구인쇄출판밸리", "대구제3일반산업단지", "대구테크노폴리스일반산업단지", "북구검단일반산업단지", "산단 외", "서대구일반산업단지", "성서5차첨단산업단지", "성서지방산업단지"], ["군위군", "남구", "달서구", "달성군", "동구", "북구", "서구", "수성구", "중구"]]
c0014,5,0,8
c2704,0,0,5
c2951,0,0,5
c4671,5,0,5
c10196,0,0,3
c4335,0,0,5
c0900,9,0,6
c9529,0,0,3
c10020,5,0,3
c8575,5,0,2
c10287,11,0,3
c2705,8,0,5
c2706,10,0,5
c2952,8,0,5
c10314,7,0,3
c0901,0,0,6
c0685,0,0,6
c2005,0,0,6
c0105,2,0,8
c7882,0,0,2
c2707,10,0,5
c11138,7,0,0
c11077,11,0,0
c9921,2,0,3
c2010,0,0,6
c9783,7,0,3
c4336,0,0,5
c4337,10,0,5
c0526,0,0,4
c1146,0,0,3
c0015,2,0,8
c10036,0,0,3
c11125,5,0,0
c2013,0,0,6
c2708,0,0,3
c0048,0,0,8
c4338,9,0,5
c7384,0,0,2
c9091,0,0,3
c2709,0,0,5
c5212,10,0,7
c4339,0,0,5
c0686,8,0,6
c7190,10,0,2
c3295,5,0,5
c9893,5,0,3
c0568,5,0,6
c2710,10,0,5
c0687,7,0,6
c11104,0,0,0
c2711,0,0,5
c2953,0,0,5
c3303,0,0,5
c8975,7,0,3
c9530,2,0,3
c7385,5,0,2
c2712,0,0,5
c10069,11,0,3
c9651,10,0,3
c8976,5,0,3
c0902,0,0,6
c0527,2,0,4
c2713,0,0,5
c10231,0,0,3
c10315,9,0,3
c10018,5,0,3
c8592,7,0,2
c2021,0,0,6
c2588,7,0,1
c9843,10,0,3
c2022,0,0,6
c3323,0,0,5
c10005,5,0,3
c2714,0,0,5
c10006,5,0,3
c0277,5,0,4
c8824,0,0,3
c0690,2,0,6
c2987,7,0,5
c5119,7,0,5
c0106,2,0,8
c9653,5,0,3
c2715,10,0,3
c9808,10,0,3
c2716,11,0,5
c10180,5,0,3
c2717,9,0,5
c1172,2,0,6
c10007,5,0,3
c2617,0,0,1
c0860,5,0,6
c8229,0,0,2
c0861,5,0,6
c2718,7,0,5
c10316,11,0,3
c0561,7,0,4
c2719,7,0,5
c9914,7,0,3
c0336,7,0,4
c2720,7,0,5
c0009,2,0,8
c0569,10,0,6
c4340,11,0,5
c10070,0,0,3
c4341,10,0,5
c0862,5,0,6
c7197,11,0,2
c10232,2,0,3
c0691,5,0,6
c3333,7,0,5
c11087,7,0,0
c4342,10,0,5
c9092,11,0,3
c6037,10,0,2
c0692,11,0,6
c10071,0,0,3
c10072,0,0,3
c4343,0,0,5
c8926,0,0,3
c4344,0,0,5
c9093,0,0,3
c10008,5,0,3
c0864,2,0,6
c0865,10,0,6
c11106,0,0,0
c7386,10,0,2
c10361,5,0,3
c10593,7,0,3
c10168,9,0,3
c0083,2,0,8
c9035,2,0,3
c10362,7,0,3
c8868,2,0,3
c8869,5,0,3
c3339,0,0,5
c10233,11,0,3
c4345,9,0,5
c2721,0,0,5
c10363,0,0,3
c0026,2,0,8
c9036,2,0,3
c11171,7,0,0
c10670,7,0,3
c0866,11,0,0
c10364,2,0,3
c10317,0,0,3
c8979,0,0,3
c0357,0,0,4
c0867,7,0,6
c10234,2,0,3
c4346,0,0,5
c0107,2,0,8
c10037,5,0,3
c0260,0,0,4
c9094,2,0,3
c2722,0,0,5
c2040,2,0,6
c10073,2,0,3
c2723,0,0,5
c2988,0,0,5
c10294,7,0,3
c0695,11,0,6
c2989,0,0,5
c1188,5,0,6
c0031,2,0,8
c9095,10,0,3
c8576,5,0,2
c0868,5,0,6
c4347,0,0,5
c2724,0,0,5
c2725,0,0,5
c2726,0,0,5
c10235,8,0,3
c0261,0,0,4
