자료생성년월,사업장명,사업자등록번호,사업장가입상태코드,사업장도로명상세주소,사업장지번상세주소,법정동주소광역시도코드,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,신규취득자수,상실가입자수
2026-07,새론중학교,867830,1,대구광역시 동구 이노밸리로,대구광역시 동구 신서동,27,999999,BIZ_NO미존재사업장,2016-02-16,,,25,1,2
2026-07,주식회사엠엠피,689880,1,대구광역시 북구 원대로,대구광역시 북구 노원동1가,27,722000,응용 소프트웨어 개발 및 공급업,2016-03-28,,,15,0,1
2026-07,주식회사 티엠비,597870,1,대구광역시 달서구 성서공단로11길,대구광역시 달서구 호산동,27,241302,합성수지 및 기타 플라스틱 물질 제조업,2016-03-01,,,6,0,0
2026-07,초심재가복지센터,558800,1,대구광역시 수성구 용학로,대구광역시 수성구 범물동,27,999999,BIZ_NO미존재사업장,2016-04-18,,,15,3,0
2026-07,주식회사메이시안,331880,1,대구광역시 북구 구암로,대구광역시 북구 동천동,27,924305,체력 단련시설 운영업,2016-03-01,,,4,0,0
2026-07,3차그랜맨션입주자대표회의,106826,1,대구광역시 달서구 구마로36길,대구광역시 달서구 본동,27,999999,BIZ_NO미존재사업장,2016-05-01,,,7,0,1
2026-07,(주)셜대학원범어2지점,706850,1,대구광역시 수성구 달구벌대로489길,대구광역시 수성구 범어동,27,809005,일반 교과학원,2016-05-01,,,23,0,0
2026-07,(주)셜대학원 범어3지점,114853,1,대구광역시 수성구 범어천로,대구광역시 수성구 범어동,27,809005,일반 교과학원,2016-05-01,,,15,0,1
2026-07,(주)셜대학원칠곡지점,421850,1,대구광역시 북구 팔거천동로,대구광역시 북구 동천동,27,809005,일반 교과학원,2016-05-01,,,11,0,3
2026-07,(주)셜대학원황금지점,663850,1,대구광역시 수성구 청호로,대구광역시 수성구 황금동,27,809005,일반 교과학원,2016-05-01,,,13,0,1
2026-07,주식회사예가로드,369880,1,대구광역시 달서구 성서서로36길,대구광역시 달서구 갈산동,27,172101,침구 및 관련제품 제조업,2016-04-01,,,9,0,0
2026-07,(주)아성축산,842810,1,대구광역시 북구 구암로42길,대구광역시 북구 구암동,27,512223,육류 도매업,2016-05-24,,,3,0,0
2026-07,주식회사오케이웨딩,721810,1,대구광역시 중구 동덕로,대구광역시 중구 대봉동,27,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2016-03-01,,,3,1,0
2026-07,주식회사신화텍스타일,553810,1,대구광역시 서구 국채보상로6길,대구광역시 서구 중리동,27,171109,화학섬유직물 직조업,2016-03-01,,,3,0,0
2026-07,(주)수림전력,639860,1,대구광역시 달서구 선원로57길,대구광역시 달서구 용산동,27,452104,배관 및 냉ㆍ난방 공사업,2016-04-15,,,4,0,0
2026-07,태흥이엔지주식회사,181870,1,대구광역시 북구 유통단지로21길,대구광역시 북구 산격동,27,281102,탭  밸브 및 유사 장치 제조업,2016-05-01,,,7,0,0
2026-07,(주)킨스파트너스,803810,1,대구광역시 수성구 들안로29길,대구광역시 수성구 중동,27,452106,도배  실내 장식 및 내장 목공사업,2016-05-11,,,3,0,0
2026-07,주식회사위즈웨어,506819,1,대구광역시 수성구 알파시티1로,대구광역시 수성구 대흥동,27,722000,응용 소프트웨어 개발 및 공급업,2016-05-25,,,5,0,0
2026-07,길갈온맘터치대구북구점,774800,1,대구광역시 북구 칠곡중앙대로105길,대구광역시 북구 읍내동,27,999999,BIZ_NO미존재사업장,2016-03-01,,,15,0,1
2026-07,주식회사기원전력,796810,1,대구광역시 서구 달구벌대로375길,대구광역시 서구 내당동,27,452104,배관 및 냉ㆍ난방 공사업,2016-03-03,,,6,0,0
2026-07,숲스토어,491820,1,대구광역시 동구 동내로,대구광역시 동구 신서동,27,552108,김밥 및 기타 간이 음식점업,2016-03-11,,,3,0,0
2026-07,(주)오즈코리아,809810,1,대구광역시 동구 팔공로24길,대구광역시 동구 도동,27,602308,용달 / 개별 화물 자동차 운송업,2016-03-25,,,3,0,0
2026-07,(주)와겐,234870,1,대구광역시 달서구 성서로,대구광역시 달서구 갈산동,27,172102,자수제품 및 자수용 재료 제조업,2016-02-29,,,13,1,0
2026-07,성덕기억돌봄학교,189820,1,대구광역시 동구 반야월로,대구광역시 동구 율하동,27,999999,BIZ_NO미존재사업장,2016-04-01,,,8,0,0
2026-07,(주)선우철강,732880,1,대구광역시 달서구 성서공단북로43길,대구광역시 달서구 신당동,27,514210,1차 금속제품 도매업,2016-04-01,,,5,0,0
2026-07,참회계법인,407850,1,대구광역시 중구 명덕로,대구광역시 중구 대봉동,27,741202,공인회계사업,2016-05-02,,,16,0,1
2026-07,(주)메디피아,224816,1,대구광역시 동구 이노밸리로26길,대구광역시 동구 각산동,27,331102,그 외 기타 의료용 기기 제조업,2016-06-01,,,6,2,0
2026-07,주식회사신흥비닐,624860,1,대구광역시 달성군 구지면 달성2차동1로,대구광역시 달성군 구지면,27,252103,플라스틱 합성피혁 제조업,2016-03-01,,,5,0,0
2026-07,(주)동흥산업,420810,1,대구광역시 북구 검단로31길,대구광역시 북구 검단동,27,343000,그 외 자동차용 신품 부품 제조업,2016-03-01,,,5,1,0
2026-07,대구북부아동보호전문기관,656820,1,대구광역시 북구 동북로,대구광역시 북구 산격동,27,999999,BIZ_NO미존재사업장,2016-04-04,,,17,0,1
2026-07,주식회사영창공업,614880,1,대구광역시 북구 3공단로,대구광역시 북구 노원동3가,27,343000,그 외 자동차용 신품 부품 제조업,2016-04-01,,,9,0,0
2026-07,주식회사제이수산,243810,1,대구광역시 북구 매천로2길,대구광역시 북구 팔달동,27,512233,건어물 및 젓갈류 도매업,2016-04-01,,,19,0,0
2026-07,(주)플라이코,718870,1,대구광역시 달서구 월배로15길,대구광역시 달서구 진천동,27,722000,응용 소프트웨어 개발 및 공급업,2016-05-01,2023-01-02,,6,1,0
2026-07,주식회사아인이엔지,261812,1,대구광역시 동구 경안로107길,대구광역시 동구 서호동,27,452104,배관 및 냉ㆍ난방 공사업,2016-04-28,,,7,0,1
2026-07,(주)호창건설,705880,1,대구광역시 중구 달성공원로6길,대구광역시 중구 대신동,27,451101,아파트 건설업,2016-05-02,,,7,0,0
2026-07,(주)탑엘리베이터,173860,1,대구광역시 달서구 와룡로10길,대구광역시 달서구 본동,27,452104,배관 및 냉ㆍ난방 공사업,2016-06-08,,,20,2,0
2026-07,세무법인대한,333850,1,대구광역시 동구 동대구로,대구광역시 동구 신천동,27,741203,세무사업(기장대리) / 기타 회계 관련 서비스업,2016-01-01,,,3,0,0
2026-07,성일디엔씨주식회사,515880,1,대구광역시 서구 와룡로,대구광역시 서구 중리동,27,452111,시설물 유지관리 공사업,2016-03-04,,,17,0,1
2026-07,주식회사이프아이,502863,1,대구광역시 수성구 만촌로,대구광역시 수성구 만촌동,27,722000,응용 소프트웨어 개발 및 공급업,2016-03-01,,,3,0,0
2026-07,와이에스(YS),873150,2,대구광역시 서구 염색공단천로19길,대구광역시 서구 비산동,27,742104,기타 엔지니어링 서비스업,2016-04-01,,2026-06-30,0,0,0
2026-07,서북코리아(주),681870,2,대구광역시 동구 금호강변로,대구광역시 동구 용계동,27,513320,화장품 및 화장용품 도매업,2016-04-11,,2026-07-24,0,0,0
2026-07,상인테크주식회사,830810,1,대구광역시 달성군 구지면 달성2차로,대구광역시 달성군 구지면,27,343000,그 외 자동차용 신품 부품 제조업,2016-05-01,,,15,2,6
2026-07,경북대학교밭농업기계개발연구센터,132829,1,대구광역시 북구 대학로,대구광역시 북구 산격동,27,999999,BIZ_NO미존재사업장,2016-04-11,,,14,2,0
2026-07,대구 동구 신천도서관,502822,1,대구광역시 동구 동부로6길,대구광역시 동구 신천동,27,924302,볼링장 운영업,2016-04-01,,,9,0,0
2026-07,주식회사대기공업,759860,1,대구광역시 달성군 화원읍 사문진로4길,대구광역시 달성군 화원읍,27,252302,제조 / 산업용강화플라스틱성형제품,2016-04-01,,,12,1,1
2026-07,회계법인하나로,142852,1,대구광역시 남구 명덕로,대구광역시 남구 대명동,27,741202,공인회계사업,2016-04-01,,,35,1,1
2026-07,주식회사다우통신,702880,1,대구광역시 남구 안지랑로,대구광역시 남구 대명동,27,749609,그 외 기타 분류 안된 사업 지원 서비스업,2016-04-01,,,6,0,0
2026-07,가창파티마요양병원,505960,1,대구광역시 달성군 가창면 가창로85길,대구광역시 달성군 가창면,27,851101,요양병원,2016-05-01,,,33,3,3
2026-07,용산2차우방타운입주자대표회의,140827,1,대구광역시 달서구 용산서로,대구광역시 달서구 용산동,27,999999,BIZ_NO미존재사업장,2016-06-10,,,4,0,0
2026-07,주식회사에이치엠글로벌,504861,1,대구광역시 북구 검단로,대구광역시 북구 검단동,27,515080,의료 기기 도매업,2016-06-01,,,24,0,0
2026-07,농대영농창업특성화사업단,113827,1,대구광역시 북구 대학로,대구광역시 북구 산격동,27,999999,BIZ_NO미존재사업장,2016-05-16,,,3,0,0
2026-07,노무법인태양,304851,1,대구광역시 중구 달구벌대로443길,대구광역시 중구 삼덕동3가,27,741109,기타 법무관련 서비스업,2016-06-01,,,8,0,0
2026-07,（주）명진스틸건설,504861,1,대구광역시 북구 칠곡중앙대로99길,대구광역시 북구 관음동,27,452109,수중 공사업,2015-05-02,,,3,0,1
2026-07,주식회사강북전문장례식장,573870,1,대구광역시 북구 칠곡중앙대로,대구광역시 북구 읍내동,27,930301,장례식장 및 장의관련 서비스업,2016-06-01,,,3,0,0
2026-07,주식회사애드디에스,284810,1,대구광역시 동구 동부로30길,대구광역시 동구 신천동,27,743002,광고 대행업,2016-06-01,,,19,0,1
2026-07,(주)휴먼리더스,685870,1,대구광역시 수성구 동대구로77길,대구광역시 수성구 범어동,27,749300,건축물 일반 청소업,2016-04-01,,,147,2,2
2026-07,(주)비엘헬스케어,406810,1,대구광역시 동구 반야월로,대구광역시 동구 동호동,27,513311,의약품 도매업,2016-05-01,,,74,1,3
2026-07,대구광역시남구청소년상담복지센터,841820,1,대구광역시 남구 중앙대로49길,대구광역시 남구 대명동,27,742209,기타,2016-05-01,,,7,0,0
2026-07,수석해운주식회사,816880,1,대구광역시 중구 명덕로,대구광역시 중구 남산동,27,749903,사업 및 무형 재산권 중개업,2016-05-17,,,3,0,0
2026-07,두툼참숯초벌구이,502289,2,대구광역시 수성구 범안로3길,대구광역시 수성구 지산동,27,552101,한식 일반 음식점업,2017-02-01,2020-06-01,2026-06-01,0,0,0
2026-07,주식회사신진종합관리,227880,1,대구광역시 북구 학남로15길,대구광역시 북구 국우동,27,749300,건축물 일반 청소업,2016-06-01,,,6,0,0
2026-07,주식회사한신엠에스오,667860,1,대구광역시 수성구 범어로26길,대구광역시 수성구 범어동,27,511119,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,2016-06-01,,,4,0,0
2026-07,방촌요양복지센터,441800,1,대구광역시 동구 호반길,대구광역시 동구 방촌동,27,999999,BIZ_NO미존재사업장,2016-03-18,,,12,1,1
2026-07,다온이엔지,282200,1,대구광역시 북구 유통단지로,대구광역시 북구 산격동,27,742104,기타 엔지니어링 서비스업,2016-03-21,,,13,0,0
2026-07,자성,766030,2,대구광역시 남구 대명로15길,대구광역시 남구 대명동,27,522020,육류 소매업,2016-03-14,2021-01-04,2026-06-11,0,0,0
2026-07,(주)동명베아링대구지점,189850,1,대구광역시 북구 유통단지로24길,대구광역시 북구 산격동,27,515010,그 외 기타 기계 및 장비 도매업,2016-03-10,,,3,0,0
2026-07,주식회사금청전력,457810,1,대구광역시 달서구 선원로55길,대구광역시 달서구 용산동,27,452104,배관 및 냉ㆍ난방 공사업,2016-03-01,,,5,0,0
2026-07,씨지에프주식회사,894880,1,대구광역시 달서구 조암로,대구광역시 달서구 유천동,27,525102,기타 통신 판매업,2016-05-01,,,63,4,4
2026-07,（주）미래물산,514819,1,대구광역시 달성군 논공읍 비슬로,대구광역시 달성군 논공읍,27,701201,비주거용 건물 임대업(점포  자기땅),2016-05-13,,,5,0,0
2026-07,(주)와이케이철강,365860,1,대구광역시 서구 북비산로,대구광역시 서구 평리동,27,514971,재생용 재료 수집 및 판매업,2016-05-12,,,5,0,0
2026-07,(주)셜대학원,515860,1,대구광역시 수성구 충의로,대구광역시 수성구 만촌동,27,809005,일반 교과학원,2016-05-01,,,16,0,0
2026-07,채비(주),670880,1,대구광역시 수성구 알파시티1로31길,대구광역시 수성구 대흥동,27,312000,배전반 및 전기 자동제어반 제조업,2016-06-01,,,359,7,4
2026-07,주식회사대산통운,321810,1,대구광역시 달서구 용산서로,대구광역시 달서구 용산동,27,602301,용달 화물 자동차 운송업,2016-06-01,,,3,0,0
2026-07,주식회사성호하이스트,375860,1,대구광역시 서구 와룡로72길,대구광역시 서구 중리동,27,172101,침구 및 관련제품 제조업,2016-05-01,,,5,0,0
2026-07,행복나무유치원(직장),226827,1,대구광역시 달서구 성서서로73길,대구광역시 달서구 신당동,27,999999,BIZ_NO미존재사업장,2016-03-01,,,4,0,1
2026-07,(주)원데이바이오텍,595860,1,대구광역시 달서구 성서공단북로,대구광역시 달서구 호산동,27,331102,그 외 기타 의료용 기기 제조업,2016-05-02,,,37,1,0
2026-07,특허법인이룸리온,809850,1,대구광역시 수성구 알파시티1로40길,대구광역시 수성구 대흥동,27,741104,변리사업,2016-03-10,,,5,0,0
2026-07,(주)나래이앤씨,435810,1,대구광역시 동구 팔공로28길,대구광역시 동구 도동,27,452104,배관 및 냉ㆍ난방 공사업,2016-05-02,,,16,0,0
2026-07,주식회사스피드대구,266810,1,대구광역시 북구 유통단지로,대구광역시 북구 산격동,27,515060,통신ㆍ방송장비 및 부품 도매업,2016-05-02,,,5,0,0
2026-07,(주)셜대학원 월성지점,875850,1,대구광역시 달서구 조암로,대구광역시 달서구 월성동,27,809005,일반 교과학원,2016-05-01,,,20,1,6
2026-07,테드(TED)직업능력개발원,398850,1,대구광역시 서구 달구벌대로,대구광역시 서구 내당동,27,809002,기타 기술 및 직업 훈련학원,2016-05-19,,,3,0,0
2026-07,주식회사일송씨엠,860870,1,대구광역시 서구 통학로7길,대구광역시 서구 내당동,27,702003,비주거용 부동산 관리업,2016-05-13,,,7,0,0
2026-07,공단통신공사,514074,2,대구광역시 달성군 화원읍 성천로24길,대구광역시 달성군 화원읍,27,922103,전기ㆍ전자 및 정밀 기기 수리업,2016-05-01,2026-06-01,2026-07-01,0,0,0
2026-07,주식회사 에스와이이앤지,381880,1,대구광역시 북구 노원로1길,대구광역시 북구 노원동3가,27,514361,철물  금속 파스너 및 수공구 도매업,2016-06-16,,,7,0,0
2026-07,일심재활원,502826,1,대구광역시 동구 반야월북로27길,대구광역시 동구 각산동,27,999999,BIZ_NO미존재사업장,2016-04-01,,,77,0,0
2026-07,주식회사 아리온,316880,1,대구광역시 수성구 알파시티1로42길,대구광역시 수성구 대흥동,27,292901,산업용 로봇 제조업,2016-03-02,,,25,2,0
2026-07,주식회사구구스영남대부,508814,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 수성동3가,27,659203,그 외 기타 여신 금융업,2016-03-01,,,4,1,0
2026-07,주식회사 이에이지,347880,1,대구광역시 중구 태평로,대구광역시 중구 북성로1가,27,722000,응용 소프트웨어 개발 및 공급업,2016-05-02,,,4,0,0
2026-07,주식회사서한페이퍼,816810,1,대구광역시 달성군 논공읍 성산로,대구광역시 달성군 논공읍,27,513410,생활용 포장 및 위생용품  봉투 및 유사 제품 도매업,2016-04-01,,,3,0,0
2026-07,타이거컴퍼니,241170,1,대구광역시 수성구 달구벌대로495길,대구광역시 수성구 범어동,27,154901,커피 가공업,2016-05-01,,,11,0,3
2026-07,골드라이트(GOLDLITE),694220,2,대구광역시 북구 태전로9길,대구광역시 북구 태전동,27,713003,기타 산업용 기계 및 장비 임대업,2016-05-02,,2026-07-16,0,0,2
2026-07,주식회사대한물류유통,562860,1,대구광역시 북구 양지마을길,대구광역시 북구 관음동,27,522071,기타 음ㆍ식료품 위주 종합 소매업,2016-07-01,,,3,1,0
2026-07,(주)지앤프레이트,718860,1,대구광역시 달성군 다사읍 세천로3길,대구광역시 달성군 다사읍,27,630902,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,2016-04-04,,,4,0,0
2026-07,주식회사이엘,479860,1,대구광역시 서구 와룡로98길,대구광역시 서구 이현동,27,452104,배관 및 냉ㆍ난방 공사업,2016-04-01,,,4,0,0
2026-07,주식회사제이앤텍,865860,1,대구광역시 중구 남산로4길,대구광역시 중구 남산동,27,452105,도배  실내 장식 및 내장 목공사업,2016-04-01,,,5,0,0
2026-07,(주)장진건설,164810,1,대구광역시 수성구 노변공원로1길,대구광역시 수성구 시지동,27,451104,기타 비주거용 건물 건설업,2016-04-01,,,8,0,1
2026-07,주식회사엔피베버리지,687810,1,대구광역시 달서구 성서공단로11길,대구광역시 달서구 호산동,27,155401,기타 비알코올 음료 제조업,2016-05-01,,,4,0,1
2026-07,서구청소년상담복지센터,293820,1,대구광역시 서구 서대구로,대구광역시 서구 평리동,27,999999,BIZ_NO미존재사업장,2016-05-01,,,7,3,0
2026-07,주식회사진솔섬유,450880,1,대구광역시 달서구 성서로67길,대구광역시 달서구 갈산동,27,193001,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,2016-05-01,,,14,0,1
2026-07,주식회사　웅비푸드,608860,1,대구광역시 달성군 논공읍 논공로,대구광역시 달성군 논공읍,27,512223,육류 도매업,2016-04-03,,,11,2,0
2026-07,주식회사나눔시큐어,217880,1,대구광역시 동구 안심로,대구광역시 동구 신서동,27,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,2016-05-04,,,25,0,0
2026-07,(주)명진전력,882870,1,대구광역시 북구 검단동로4길,대구광역시 북구 검단동,27,452104,배관 및 냉ㆍ난방 공사업,2016-04-01,,,7,0,0
2026-07,주식회사 피자앤컴퍼니,298860,1,대구광역시 북구 매천로,대구광역시 북구 매천동,27,154101,떡류 제조업,2016-04-01,,,94,10,9
2026-07,(주)싸인뷰,817810,1,대구광역시 달서구 성서로,대구광역시 달서구 대천동,27,369503,간판 및 광고물 제조업,2016-03-25,,,4,0,0
2026-07,주식회사아리아나,776810,1,대구광역시 수성구 동대구로,대구광역시 수성구 두산동,27,551001,호텔업,2016-03-07,,,6,0,1
2026-07,주식회사 경일렌트카,607870,1,대구광역시 수성구 청수로31길,대구광역시 수성구 황금동,27,630304,자동차 임대업(렌트카),2016-04-01,,,3,0,0
2026-07,(주)아인블루인더스트리,607880,1,대구광역시 서구 와룡로97길,대구광역시 서구 이현동,27,171109,화학섬유직물 직조업,2016-03-15,,,3,0,0
2026-07,주식회사대가전력,668810,1,대구광역시 남구 대명복개로,대구광역시 남구 대명동,27,514393,그 외 기타 건축자재 도매업,2016-05-01,,,7,1,1
2026-07,(주)셜대학원범어1지점,312856,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 범어동,27,809005,일반 교과학원,2016-05-01,,,32,1,12
2026-07,（주）아이에스투어,504861,1,대구광역시 중구 동덕로,대구광역시 중구 대봉동,27,630600,여행사업,2016-06-01,,,5,0,0
2026-07,주식회사에스씨메디케어,489810,1,대구광역시 남구 앞산순환로,대구광역시 남구 대명동,27,515080,의료 기기 도매업,2016-07-01,,,7,0,0
2026-07,(주)모다이노칩대구점,134815,1,대구광역시 달서구 달서대로,대구광역시 달서구 호림동,27,251902,그 외 기타 고무제품 제조업,2016-07-01,,,10,0,0
2026-07,대구포장이사협동조합,522810,2,대구광역시 동구 율하동로,대구광역시 동구 신기동,27,602308,용달 / 개별 화물 자동차 운송업,2016-07-01,,2026-03-01,0,0,0
2026-07,금호청솔어린이집,474800,1,대구광역시 북구 내곡로,대구광역시 북구 사수동,27,999999,BIZ_NO미존재사업장,2016-07-01,,,11,0,0
2026-07,소프트푸드,899250,1,대구광역시 달성군 다사읍 세천북로18길,대구광역시 달성군 다사읍,27,512223,육류 도매업,2016-04-01,,,12,1,1
2026-07,(주)정인건축디자인,801810,1,대구광역시 수성구 지범로,대구광역시 수성구 지산동,27,742105,건축 설계 및 관련 서비스업(건축사),2016-04-01,,,8,0,0
2026-07,주식회사기룡테크,781880,1,대구광역시 달서구 호산동로,대구광역시 달서구 호산동,27,343000,그 외 자동차용 신품 부품 제조업,2016-05-23,,,14,0,0
2026-07,이루그린미트,552240,1,대구광역시 동구 둔산로40길,대구광역시 동구 방촌동,27,512223,육류 도매업,2016-05-02,,,19,0,2
2026-07,현풍읍사무소/공원녹지관리,514830,1,대구광역시 달성군 현풍읍 비슬로134길,대구광역시 달성군 현풍읍,27,701400,기타 부동산 임대업,2016-07-01,,,6,0,0
2026-07,회계법인하나로,373870,1,대구광역시 달서구 달서대로,대구광역시 달서구 신당동,27,741202,공인회계사업,2016-04-01,,,70,0,2
2026-07,(주)씨에이치소프트,423880,1,대구광역시 수성구 알파시티1로42길,대구광역시 수성구 대흥동,27,722000,응용 소프트웨어 개발 및 공급업,2016-04-01,,,4,0,0
2026-07,주식회사뉴금맥,502861,1,대구광역시 수성구 동대구로,대구광역시 수성구 두산동,27,701201,비주거용 건물 임대업(점포  자기땅),2019-05-01,,,5,0,0
2026-07,주식회사세명테크윈,881810,1,대구광역시 남구 큰골길,대구광역시 남구 대명동,27,702003,비주거용 부동산 관리업,2016-06-07,,,8,0,0
2026-07,대진산업건설주식회사대구지점,108852,1,대구광역시 달서구 앞산순환로45길,대구광역시 달서구 송현동,27,452102,유리 및 창호 공사업,2016-07-15,,,7,0,0
2026-07,（주）대경종합통상,504819,1,대구광역시 북구 유통단지로3길,대구광역시 북구 산격동,27,513290,생활용 가구 도매업,2016-07-02,,,3,0,0
2026-07,법무법인율빛,416880,1,대구광역시 수성구 동대구로,대구광역시 수성구 범어동,27,741101,변호사업,2016-07-08,,,12,0,0
2026-07,(주)에이더블유,514860,1,대구광역시 달서구 성서로,대구광역시 달서구 이곡동,27,930901,예식장업,2016-06-01,,,7,0,0
2026-07,엘제이테크,758200,1,대구광역시 달성군 구지면 달성2차동2로,대구광역시 달성군 구지면,27,289201,그 외 기타 금속 가공업,2016-04-01,,,10,1,0
2026-07,장수노인복지센터,778800,1,대구광역시 동구 신암남로,대구광역시 동구 신암동,27,999999,BIZ_NO미존재사업장,2016-04-18,,,22,0,0
2026-07,경북대학교치과병원,262820,1,대구광역시 중구 달구벌대로,대구광역시 중구 삼덕동2가,27,851102,치과병원,2016-06-01,,,36,5,2
2026-07,주식회사프로젝트코리아,412815,1,대구광역시 동구 아양로,대구광역시 동구 신암동,27,523541,안경 및 렌즈 소매업,2016-06-01,,,14,0,0
2026-07,대구광역시동구청소년상담복지센터,615821,1,대구광역시 동구 화랑로,대구광역시 동구 방촌동,27,999999,BIZ_NO미존재사업장,2016-04-11,,,8,0,1
2026-07,(주)주원건설,874860,1,대구광역시 달성군 가창면 가창로,대구광역시 달성군 가창면,27,452101,미장  타일 및 방수 공사업,2016-06-01,,,4,0,0
2026-07,주식회사디비씽크,283880,1,대구광역시 동구 팔공로,대구광역시 동구 봉무동,27,722000,응용 소프트웨어 개발 및 공급업,2016-06-01,,,6,0,0
2026-07,(주)세진아이엔씨,620870,1,대구광역시 수성구 청호로46길,대구광역시 수성구 황금동,27,513271,생활용 유리ㆍ요업ㆍ목재ㆍ금속제품 및 날붙이 도매업,2016-06-01,2021-07-15,,4,0,0
2026-07,글로벌기후변화및에너지연구소,231826,1,대구광역시 북구 대학로,대구광역시 북구 산격동,27,999999,BIZ_NO미존재사업장,2016-07-01,,,3,0,1
2026-07,대구숙천초등학교(직장),502830,1,대구광역시 동구 숙천로,대구광역시 동구 숙천동,27,999999,BIZ_NO미존재사업장,2016-07-25,,,17,1,1
2026-07,(주)에스제이전력,209880,1,대구광역시 북구 도남길,대구광역시 북구 국우동,27,452104,배관 및 냉ㆍ난방 공사업,2016-05-19,,,4,0,0
2026-07,(주)모바일골프,514880,1,대구광역시 북구 팔달로,대구광역시 북구 노원동3가,27,741400,경영 컨설팅업,2016-06-16,,,27,0,0
2026-07,의성무침회,347650,1,대구광역시 서구 달구벌대로375길,대구광역시 서구 내당동,27,552101,한식 일반 음식점업,2016-06-29,,,10,0,0
2026-07,서울바른피부과의원,325510,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 범어동,27,851204,일반의원,2016-06-01,,,36,1,2
2026-07,주식회사삼익컴퍼니,819860,1,대구광역시 달서구 계대동문로,대구광역시 달서구 신당동,27,511119,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,2016-06-10,,,3,0,0
2026-07,주식회사 한국보건안전교육원,513880,1,대구광역시 중구 명덕로,대구광역시 중구 남산동,27,809010,기타 기술 및 직업 훈련학원,2016-07-26,,,3,0,0
2026-07,투썸플레이스대구운암지점,383060,2,대구광역시 북구 구암로,대구광역시 북구 구암동,27,552305,간이 음식 포장 판매 전문점,2016-06-22,,2026-07-01,0,0,0
2026-07,(주)고도산업,761870,1,대구광역시 수성구 알파시티2로12길,대구광역시 수성구 시지동,27,452102,유리 및 창호 공사업,2016-05-02,,,8,5,0
2026-07,주식회사제이앤모바일(J&Mobile),763860,1,대구광역시 남구 현충로,대구광역시 남구 대명동,27,515060,통신ㆍ방송장비 및 부품 도매업,2016-01-21,,,7,0,0
2026-07,그레이하우스（GREY/HAUS）,504312,2,대구광역시 중구 동성로3길,대구광역시 중구 삼덕동1가,27,523292,의복 액세서리 및 모조 장신구 소매업,2019-02-01,2025-12-01,2026-06-01,0,0,0
2026-07,주식회사 금백테크,656810,1,대구광역시 달성군 논공읍 비슬로264길,대구광역시 달성군 논공읍,27,371000,금속류 원료 재생업,2016-07-01,,,3,0,0
2026-07,주식회사유니팩,692870,1,대구광역시 수성구 동대구로,대구광역시 수성구 두산동,27,514950,플라스틱 물질 및 합성고무 도매업,2016-07-01,,,4,0,0
2026-07,천마종합건설주식회사,369810,1,대구광역시 남구 희망로,대구광역시 남구 이천동,27,451101,아파트 건설업,2016-08-01,,,9,0,0
2026-07,주식회사 조일리츠,569860,1,대구광역시 수성구 동대구로3길,대구광역시 수성구 두산동,27,703023,비주거용 건물 개발 및 공급업,2016-04-01,,,3,0,2
2026-07,(주)제이제이테크,484810,1,대구광역시 달성군 구지면 달성2차6로,대구광역시 달성군 구지면,27,281102,탭  밸브 및 유사 장치 제조업,2016-05-01,,,3,0,0
2026-07,달성군청소년상담복지센터,396820,1,대구광역시 달성군 현풍읍 테크노중앙대로,대구광역시 달성군 현풍읍,27,999999,BIZ_NO미존재사업장,2016-05-17,,,8,0,0
2026-07,주식회사 광동,294810,1,대구광역시 서구 국채보상로,대구광역시 서구 이현동,27,193001,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,2016-06-01,,,5,0,0
2026-07,뮤페라푸드,119119,1,대구광역시 달성군 옥포읍 교항4길,대구광역시 달성군 옥포읍,27,153101,기타 곡물 가공품 제조업,2016-06-01,,,10,0,1
2026-07,(주)엠제이비전테크,870810,1,대구광역시 중구 국채보상로,대구광역시 중구 동인동2가,27,515050,컴퓨터 및 주변장치  소프트웨어 도매업,2016-05-01,,,19,1,0
2026-07,(주)이엘에스,322870,1,대구광역시 달성군 구지면 달성2차동3로,대구광역시 달성군 구지면,27,210200,골판지 제조업,2016-05-02,,,3,0,0
2026-07,(주)테크노주유소,368870,1,대구광역시 달성군 유가읍 테크노순환로,대구광역시 달성군 유가읍,27,505001,운송장비용 주유소 운영업,2016-04-11,,,7,1,1
2026-07,(주)대호에이엘구지공장,530850,1,대구광역시 달성군 구지면 달성2차1로,대구광역시 달성군 구지면,27,273200,알루미늄 주물 주조업,2016-05-01,,,4,0,0
2026-07,주식회사에스엠일렉트릭,464880,1,대구광역시 서구 팔달로2길,대구광역시 서구 비산동,27,452104,배관 및 냉ㆍ난방 공사업,2016-05-12,,,11,0,0
